Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 178.685117, 218.368154, 160.939434, 64.777720, 4.840037, -112.811108, 2.781445, 
20, 177.477773, 218.840736, 162.235973, 64.826942, 2.461116, -118.946050, 2.755555, 
20, 176.283072, 219.344419, 163.532509, 64.826810, -0.006610, -123.386301, 2.729665, 
20, 175.102713, 219.878404, 164.828035, 64.776295, -2.525762, -125.957574, 2.703852, 
20, 173.938309, 220.441710, 166.121538, 64.675158, -5.056845, -126.554162, 2.678195, 
20, 172.791361, 221.033187, 167.412017, 64.523959, -7.559912, -125.153334, 2.652771, 
20, 171.663233, 221.651540, 168.698498, 64.324036, -9.996193, -121.814055, 2.627655, 
20, 170.555135, 222.295346, 169.980047, 64.077443, -12.329637, -116.672187, 2.602918, 
20, 169.468104, 222.963082, 171.255785, 63.786877, -14.528299, -109.933100, 2.578628, 
20, 168.402999, 223.653151, 172.524896, 63.455569, -16.565387, -101.854420, 2.554848, 
20, 167.360491, 224.363907, 173.786639, 63.087169, -18.419997, -92.730493, 2.531634, 
20, 166.341067, 225.093680, 175.040352, 62.685620, -20.077438, -82.872067, 2.509039, 
20, 165.345034, 225.840803, 176.285452, 62.255036, -21.529242, -72.590164, 2.487106, 
20, 164.372525, 226.603628, 177.521444, 61.799579, -22.772810, -62.178424, 2.465874, 
20, 163.423514, 227.380546, 178.747911, 61.323362, -23.810859, -51.902450, 2.445375, 
20, 162.497830, 228.170002, 179.964518, 60.830349, -24.650652, -41.989632, 2.425635, 
20, 161.595169, 228.970509, 181.171004, 60.324286, -25.303153, -32.625049, 2.406673, 
20, 160.715113, 229.780651, 182.367177, 59.808643, -25.782143, -23.949501, 2.388505, 
20, 159.857145, 230.599094, 183.552908, 59.286576, -26.103367, -16.061237, 2.371139, 
20, 159.020664, 231.424587, 184.728126, 58.760901, -26.283755, -9.019361, 2.354583, 
20, 158.205003, 232.255960, 185.892808, 58.234086, -26.340728, -2.848649, 2.338837, 
20, 157.409442, 233.092129, 187.046973, 57.708253, -26.291642, 2.454292, 2.323901, 
20, 156.633217, 233.932090, 188.190677, 57.185187, -26.153331, 6.915550, 2.309769, 
20, 155.875538, 234.774913, 189.324004, 56.666351, -25.941771, 10.577968, 2.296436, 
20, 155.135592, 235.619745, 190.447062, 56.152914, -25.671848, 13.496149, 2.283892, 
20, 154.412557, 236.465795, 191.559978, 55.645770, -25.357214, 15.731717, 2.272129, 
20, 153.705608, 237.312339, 192.662889, 55.145566, -25.010208, 17.350309, 2.261135, 
20, 153.013921, 238.158706, 193.755944, 54.652729, -24.641853, 18.417765, 2.250900, 
20, 152.336681, 239.004279, 194.839293, 54.167491, -24.261883, 18.998466, 2.241411, 
20, 151.673085, 239.848484, 195.913092, 53.689915, -23.878806, 19.153854, 2.232657, 
20, 151.022343, 240.690789, 196.977490, 53.219915, -23.499987, 18.940938, 2.224626, 
20, 150.383685, 241.530699, 198.032636, 52.757280, -23.131749, 18.411929, 2.217307, 
20, 149.756359, 242.367747, 199.078669, 52.301691, -22.779469, 17.613994, 2.210689, 
20, 149.139636, 243.201495, 200.115724, 51.852737, -22.447685, 16.589178, 2.204762, 
20, 148.532808, 244.031526, 201.143923, 51.409933, -22.140195, 15.374520, 2.199516, 
20, 147.935187, 244.857442, 202.163377, 50.972730, -21.860147, 14.002424, 2.194942, 
20, 147.346112, 245.678861, 203.174188, 50.540528, -21.610125, 12.501090, 2.191034, 
20, 146.764943, 246.495411, 204.176442, 50.112683, -21.392228, 10.894831, 2.187783, 
20, 146.191063, 247.306732, 205.170212, 49.688521, -21.208134, 9.204719, 2.185185, 
20, 145.623878, 248.112467, 206.155559, 49.267338, -21.059155, 7.448915, 2.183236, 
20, 145.062817, 248.912266, 207.132527, 48.848412, -20.946289, 5.643302, 2.181930, 
20, 144.507331, 249.705777, 208.101147, 48.431007, -20.870253, 3.801817, 2.181267, 
20, 143.956893, 250.492651, 209.061435, 48.014377, -20.831511, 1.937076, 2.181245, 
20, 143.411000, 251.272535, 210.013390, 47.597771, -20.830297, 0.060731, 2.181864, 
20, 142.869166, 252.045073, 210.956999, 47.180438, -20.866617, -1.816027, 2.183125, 
20, 142.330932, 252.809902, 211.892232, 46.761633, -20.940258, -3.682016, 2.185030, 
20, 141.795856, 253.566655, 212.819044, 46.340618, -21.050771, -5.525655, 2.187583, 
20, 141.263519, 254.314955, 213.737377, 45.916669, -21.197458, -7.334374, 2.190788, 
20, 140.733524, 255.054420, 214.647159, 45.489082, -21.379346, -9.094360, 2.194651, 
20, 140.205494, 255.784655, 215.548303, 45.057179, -21.595143, -10.789884, 2.199178, 
20, 139.679073, 256.505259, 216.440709, 44.620315, -21.843202, -12.402925, 2.204378, 
20, 139.153929, 257.215821, 217.324267, 44.177886, -22.121455, -13.912676, 2.210258, 
20, 138.629750, 257.915920, 218.198853, 43.729339, -22.427356, -15.295016, 2.216828, 
20, 138.106245, 258.605126, 219.064337, 43.274183, -22.757796, -16.522034, 2.224098, 
20, 137.583149, 259.283002, 219.920577, 42.812002, -23.109028, -17.561579, 2.232080, 
20, 137.060215, 259.949106, 220.767426, 42.342471, -23.476570, -18.377096, 2.240783, 
20, 136.537222, 260.602989, 221.604734, 41.865369, -23.855102, -18.926610, 2.250221, 
20, 136.013971, 261.244199, 222.432346, 41.380601, -24.238373, -19.163539, 2.260404, 
20, 135.490284, 261.872284, 223.250110, 40.888219, -24.619091, -19.035922, 2.271345, 
20, 134.966007, 262.486794, 224.057879, 40.388443, -24.988828, -18.486831, 2.283055, 
20, 134.441005, 263.087288, 224.855513, 39.881684, -25.337938, -17.455511, 2.295544, 
20, 133.915164, 263.673330, 225.642884, 39.368574, -25.655484, -15.877281, 2.308823, 
20, 133.388390, 264.244503, 226.419884, 38.849990, -25.929214, -13.686527, 2.322899, 
20, 132.860604, 264.800405, 227.186426, 38.327079, -26.145561, -10.817352, 2.337780, 
20, 132.331739, 265.340661, 227.942451, 37.801284, -26.289718, -7.207818, 2.353470, 
20, 131.801741, 265.864926, 228.687939, 37.274369, -26.345769, -2.802594, 2.369970, 
20, 131.270559, 266.372887, 229.422907, 36.748431, -26.296925, 2.442219, 2.387280, 
20, 130.738143, 266.864273, 230.147426, 36.225914, -26.125843, 8.554076, 2.405393, 
20, 130.204441, 267.338859, 230.861618, 35.709612, -25.815081, 15.538118, 2.424301, 
20, 129.669384, 267.796468, 231.565671, 35.202659, -25.347645, 23.371793, 2.443988, 
20, 129.132891, 268.236976, 232.259841, 34.708506, -24.707675, 31.998504, 2.464435, 
20, 128.594852, 268.660314, 232.944459, 34.230881, -23.881218, 41.322879, 2.485618, 
20, 128.055126, 269.066469, 233.619933, 33.773740, -22.857076, 51.207070, 2.507503, 
20, 127.513535, 269.455485, 234.286757, 33.341186, -21.627696, 61.469012, 2.530054, 
20, 126.969857, 269.827455, 234.945505, 32.937386, -20.190017, 71.883944, 2.553226, 
20, 126.423820, 270.182524, 235.596834, 32.566461, -18.546242, 82.188737, 2.576969, 
20, 125.875105, 270.520876, 236.241482, 32.232372, -16.704424, 92.090892, 2.601226, 
20, 125.264785, 270.877056, 236.948132, 35.332525, 155.007648, 8585.603633, 2.620644, 
20, 124.524147, 271.297967, 237.800018, 42.594292, 363.088360, 10404.035598, 2.628960, 
20, 123.779998, 271.712725, 238.651946, 42.596415, 0.106143, -18149.110860, 2.637273, 
20, 123.032361, 272.121322, 239.503951, 42.600260, 0.192249, 4.305309, 2.645580, 
20, 122.281259, 272.523749, 240.356068, 42.605834, 0.278663, 4.320706, 2.653879, 
20, 121.526716, 272.920002, 241.208331, 42.613138, 0.365247, 4.329163, 2.662166, 
20, 120.768756, 273.310076, 242.060774, 42.622176, 0.451854, 4.330361, 2.670439, 
20, 120.007407, 273.693969, 242.913433, 42.632942, 0.538342, 4.324391, 2.678696, 
20, 119.242693, 274.071681, 243.766342, 42.645434, 0.624568, 4.311317, 2.686934, 
20, 118.474642, 274.443212, 244.619535, 42.659641, 0.710389, 4.291038, 2.695149, 
20, 117.703281, 274.808566, 245.473046, 42.675555, 0.795667, 4.263937, 2.703341, 
20, 116.928638, 275.167748, 246.326909, 42.693160, 0.880263, 4.229766, 2.711505, 
20, 116.150744, 275.520764, 247.181158, 42.712441, 0.964043, 4.188996, 2.719639, 
20, 115.369626, 275.867624, 248.035825, 42.733378, 1.046875, 4.141637, 2.727742, 
20, 114.585315, 276.208336, 248.890944, 42.755951, 1.128634, 4.087935, 2.735809, 
20, 113.797842, 276.542913, 249.746547, 42.780135, 1.209195, 4.028060, 2.743840, 
20, 113.007238, 276.871370, 250.602665, 42.805904, 1.288443, 3.962403, 2.751830, 
20, 112.213535, 277.193720, 251.459330, 42.833229, 1.366265, 3.891083, 2.759779, 
20, 111.416765, 277.509982, 252.316571, 42.862080, 1.442556, 3.814542, 2.767683, 
20, 110.616962, 277.820174, 253.174420, 42.892425, 1.517214, 3.732923, 2.775541, 
20, 109.814159, 278.124317, 254.032904, 42.924228, 1.590147, 3.646655, 2.783350, 
20, 109.008390, 278.422432, 254.892054, 42.957453, 1.661270, 3.556135, 2.791107, 
20, 108.199689, 278.714545, 255.751895, 42.992063, 1.730501, 3.461553, 2.798812, 
20, 107.388091, 279.000680, 256.612455, 43.028018, 1.797769, 3.363371, 2.806461, 
20, 106.573631, 279.280864, 257.473761, 43.065278, 1.863008, 3.261954, 2.814052, 
20, 105.756346, 279.555126, 258.335837, 43.103802, 1.926160, 3.157607, 2.821585, 
20, 104.936271, 279.823496, 259.198708, 43.143545, 1.987174, 3.050732, 2.829056, 
20, 104.113442, 280.086006, 260.062397, 43.184465, 2.046009, 2.941726, 2.836465, 
20, 103.287896, 280.342690, 260.926927, 43.226518, 2.102626, 2.830872, 2.843808, 
20, 102.459669, 280.593581, 261.792320, 43.269658, 2.156999, 2.718610, 2.851086, 
20, 101.628800, 280.838717, 262.658597, 43.313840, 2.209103, 2.605210, 2.858295, 
20, 100.795325, 281.078135, 263.525778, 43.359018, 2.258925, 2.491119, 2.865435, 
20, 99.959281, 281.311874, 264.393881, 43.405148, 2.306456, 2.376550, 2.872504, 
20, 99.120707, 281.539975, 265.262924, 43.452181, 2.351695, 2.261921, 2.879500, 
20, 98.279639, 281.762478, 266.132926, 43.500074, 2.394644, 2.147491, 2.886423, 
20, 97.436116, 281.979428, 267.003901, 43.548781, 2.435316, 2.033560, 2.893271, 
20, 96.590175, 282.190869, 267.875866, 43.598255, 2.473724, 1.920430, 2.900043, 
20, 95.741854, 282.396845, 268.748835, 43.648453, 2.509891, 1.808345, 2.906737, 
20, 94.891191, 282.597405, 269.622822, 43.699330, 2.543842, 1.697567, 2.913354, 
20, 94.038222, 282.792596, 270.497839, 43.750842, 2.575609, 1.588328, 2.919891, 
20, 93.182986, 282.982466, 271.373898, 43.802946, 2.605226, 1.480836, 2.926347, 
20, 92.325520, 283.167067, 272.251010, 43.855601, 2.632732, 1.375307, 2.932723, 
20, 91.465861, 283.346449, 273.129185, 43.908765, 2.658170, 1.271912, 2.939017, 
20, 90.604046, 283.520665, 274.008433, 43.962396, 2.681587, 1.170825, 2.945229, 
20, 89.740111, 283.689768, 274.888762, 44.016457, 2.703030, 1.072191, 2.951357, 
20, 88.874093, 283.853812, 275.770180, 44.070908, 2.722553, 0.976152, 2.957402, 
20, 88.006027, 284.012852, 276.652695, 44.125712, 2.740210, 0.882816, 2.963362, 
